track_id,track_popularity
4NRyVCNxLelhs9ZqRzbjjp,0
30DsuDsNq26rCn30NNzoH6,19
12ZQdr6Ir1x6QByyPdJg9W,0
0lX98rC2JdfRwV9l27cac2,15
5AdIEMVaS9pZEE6is0mdqm,42
56xFEo61VO28nrT1MVPHoB,37
5ScnlX18hRpXLKDsjk0jt1,27
78HGVRo9dZj1KUyLi5RPQW,0
72hrPQygnPJ1z0iTzdTGjd,19
5HZQipw98poTN9zRpZIkQO,22
6So96i2czMaABVTpeClGc0,26
6jmTQwFzejCurofZDz7x9k,44
4GwXdVLueKZ8YhYjZmWtYh,56
25dl9vcAJ9F6D6K35I3Nbw,0
45j5Qj9Zv329jaT4qO22MQ,0
5M9jOReAKGZ2AttVefFjTY,64
0uvFFLI3Z6zidLLUsHDVVk,43
2bd7KLt028ssKE0K0WYWXl,0
4X2G03Zzmt92UBwMaj5Qad,0
54fgYLd9UtdPZVjx548Ver,0
1xMLthTaWJieT9YGV1hyS5,2
5c7UATnb0XfIbyIHHfgIMb,0
0FN86CgJpiYHivPZ6ZlNm6,0
7aCZfs36tXkWVFItKHNGcE,0
6IXICze5FgtxDC4k8lXV1p,0
7yz7xxHAG4ChgrSeMvIXIo,0
4H63ey6mUOBfAu0KQ3qpYD,0
76Csg9kMXlVY4mjKtohf3e,0
1ghUWRA4BLzCVBpzJhbN0m,0
2ASx7GNCypmXa7IiKILPwh,32
7DcY0SUvSIcIjHeSGhTXDk,0
0vRvoOEUTabrQNmqUCD5Uw,0
56yBx8FsSMusloE6IiaLDR,0
62FheCbeT4N5PPKmFD1g4m,0
2X0q5QBDUzwLa7O7AwWBzQ,0
3NaPSOqHccC4WalcqvORT0,0
06dT0EYXrhRQV1MsvWhNGv,55
7dFikRPQuLFz4PdCw4ZvCy,41
7qfwcqfGOkQYtzjF4UzJHM,59
1CYAEcbhLAluTm47dIFFgZ,0
3xcMEY6lVtFCJ5kLf9mFNK,39
3TuVVHeIC7rxINHJBsOA7T,14
09okoLt0vlZKhRVv6y8NVo,31
5vQIaNoKsT4xkG1j2KFBFs,0
3qercJ2Z0S5wz6p3rjrQog,0
3ActcmE8M7DpBHQiRFSx5G,0
3LRS7RDo5pDJ9OvfG0vTSC,0
5zwBmW0IbXpIA84cVHDGhe,1
4kPBncgyAQsrNozmB10ntb,0
1Pofof4ZYVI6GDM0IFGvBk,0
2TcZ05FR0xQWZOaFWyRWUt,1
6jKf2iGv0L8M5EhLbK4Aqq,0
5RVE3ef6pf6bkLRFFv7cfs,0
64BbRFQBFPpSKhmCZ5w7K1,45
6z9TiMU1v1HCIepcbhvObg,0
1yInsvKbKrDHP59jQRhjKP,0
138r3KZpQTolaujmTBuqlY,0
6xt95LFkU8fAQr3CK4lpC9,46
6MFzvkEysiwDXYTa7MKUvJ,0
1AdfHX1DE79Q6walr15N7c,13
2qacsajvpSVl00advUfKk6,0
2F9zf32Q3DFz977NmSt58Y,0
5T3xR4qk2OuhwnAOruVtjb,0
0OMDKEBXtmcIyTcscdF8In,0
3FEIHrvozka55YwndaE2zt,0
6PkR25HfP4DNYIzN0riPOq,0
0WVr2fYd4YOitZgQHTDjUY,0
1ZoHuLxbQho7N5ioKA6Hx1,48
7qf3VKqcN2retPfpdMGHNu,0
1WVZ7YYgdEIhGNFRWD3ByJ,0
78n4IgM3AXMcbKydAwSJsx,0
6r7FXNO57mlZCBY6PXcZZT,65
3HYBhApBLEAaWaAIbDJa3i,0
2LeF2hl1xpBpPyjvv52rPl,0
6xpCGpxVoE47e2nyAIAZFn,11
19ElL1YUfU0YGw6eh8mS1F,0
1bgTKf3PAKmxfS24pWXGEC,8
5iOtXGMVHXyLuPAOFFUfNC,14
6ulV6BN8zJe3t9JyvaEAsT,40
6P3QCCBOx9mMGCKr2RAZgc,0
0kKJa4YVYjAclqRO7J99xK,0
00vtorKibdqs6d1yZ9jR4Z,0
6JieX6GcqcsXtaKK0OewXI,17
2QWgR1EmEBT15fkRW9DLB1,32
3timLnS1O72NzeRj22KrFd,22
4BBwIFMheBRBA0KO3iAfhh,0
5V3Yxw8MxluBjFnvxz6TM1,0
0NSHFVRsifouetxcWGANe0,5
4aXj0jtBCoVgzK0llKsgqy,0
3tGXyqBOXkjyo3Khr5oX6d,0
1pJ41kt60x9ddrOJJ7X450,0
5TkfpxFkwl8MU8WvsqkyxJ,24
0Gf8gr57EfMJk2O13HtnGb,0
01hobHgoxkvyVPr2oNPORv,0
1GPRHgVXzRfzoc44HEZZQI,27
1JHEBveDI5FWrRskRLzCUx,1
17dzcc3DPZOoW4mtq1r1Dr,0
70gUpEnhuX4OxklDsYewHY,30
0xiDZxhWDGSP6eUKdhs6jx,29
46A3OWCRJbZJkRtRRjH60k,0
1w1s6WpKGg4wyLRvyipczX,28
1rpwvGaKBRjbHna3HKWGPv,20
5ZjrQ1fDtFYE9ptSgMgF5d,15
6yokMuYTj4wBwOES009sz1,37
5v98VA4TXznJNrw0XRphIb,58
0XS2z0E0ox7F4JHYKKR4wK,41
4Jy66maS3S28nJcQcXbmb3,0
1UTXQrmAL4oladIwc1PWSh,48
5bcHlqZXPLNZu62cMbaCnU,24
2Edz4vZJqYFlHVm5hgX68N,10
1CGuP5K5NdgKYeCCKtKdGB,0
1dcaJ3vOelzh4xYAWiEFbQ,0
2fOE8Eesjf5Ld1LznCwv6S,0
7MwoGAOLI3MnEC7mGFOYcW,39
3PDWPFwYvEGlgcAgDP1ZCs,40
2ZQoWJMqk09UpAQt2Z712U,31
0zKuAg0BwQjD7V0U6U96g0,18
6EXl6ZF6rXm6qCsKeizJ1b,0
2BmSJT236U5CVuVrgLjBDJ,1
5BHQgu6s6GAN6Jgz7UmTJL,2
7G9gZnOXPqmOHRi05wszac,0
3oJkJtQFOmpwSl9RuIXsA7,3
3N8end87tmNpJ0G1BtSugK,3
1vAtqYnyO6EP4D4m8tJET2,1
2mxuLYy8fkb90wBiH9E8qa,13
7JHdotEeGSIbtFuo4dVvsC,42
77BDJDKKWm11KXQh0Sv4Jf,39
3glpIWHHvA0MgWnzB0mXqX,28
7AONVEvccjm7r8hkFIfOuO,12
0wnYyajXGbkkbNLWDSVOj6,11
6sxPpL5WehUjoxQ0o5hf6w,38
04ru45txpYrAEUE4wc8V33,1
4bTXlRMCRFwDAqt8QEZwQW,9
6mnwo0wXF8ZdY6ZmCptG5Z,17
1FoMWISq2KNqKappkrG5Yo,18
0NA3qmF7whDKExwYa6V7WD,35
5HCMxtjQaeLrNQOT5qRksq,37
611dhtlcaJCE71pKHyNdqV,23
7ArKCOAvU9b4gPBdeIj9iV,0
54oBcNRInIMsbnmH48BKAG,21
02SYyUomra8IVpvSqNWR5s,0
6Rsml9T9ga6bMLOQFaIb0h,11
7wwPEzbeJOR8oIkIIRcY7D,0
1gQqdDjcGHtmSfPaKrBB7j,0
7CDRaqIaJYJoxa4tlhcihh,13
4Azb15zKz9Gz3BUMoTnyDI,4
33fQvV0TrknVsH71PxbbOQ,23
4DtAbMuUptQ5Arj17kkNVb,21
40UbcJWyWPqOWFvv4Dpvfc,34
1hvIHTTJfxidaT0OUCtcYa,23
77TREPmAx47En5ZuzieLCw,27
223eE5VXGwB822AeZppRKk,8
2mLHXfxxtPS4lAp5HirFyr,4
2xLBfyAOFlBiuzdIh97FqO,16
0bcmVfGI69duX7Vy5F8Kta,16
6dwVoXGSsQ1TTL5aw987pi,44
4KxqlCJNjBNwsmgzLFy3Is,41
7a96fFFOb0rktcJJ1jG8AN,10
45GtpfaI7fg7mSZBQTNJss,32
1qtRzY8ZFUZE0gQPnsHFK2,3
3PVpKa7dXMPpm7sh0ETH7Z,17
5NrgTVSCaBpqJu3Tg7BU6v,5
0cZGbSrqRJ9BQF0wduo4qJ,23
5jmyckW7sSzXcGrP1AI1Zs,6
00Gu3RMpDW2vO9PjlMVFDL,17
1OPesDeQCt3Od0lXxIwmsH,9
0yTzy8hWBrN0rLlM7oUF7L,27
1rxFqPtriV25MxPFEv0hOa,18
726eK39u0CnsEGAcA3GYaF,26
4kKkUSAvAoea2fQxKUMphm,34
3UaStdVN7y9A6ktTmkFDTk,23
2kLEHA4jUbmjpDWfSEOKv0,16
6K9mYu9CqFL6gdfzVFgVC2,14
2106G7MY2XnVyqij2bJVGH,30
34nVVG7Jm9pfvvumx9LFD4,36
116uqdetf6JQtnnlYsyBfa,17
3XfPeYzqFs37S6L8F6o7Su,9
18t0s1izyRlwXz4H888Sse,14
49tOSVId63sH6jZyyKnP61,18
0sfgF2kM3yrZbkLmAbjSo6,45
2cmXJOVYxxjOTfvVbc6FGb,13
2dFgoTT7OLH75PgeGenC8G,20
1jTKIuhvCHygnnY4QnUvyv,52
0BdAvd736NPBMWs6ayzQ3C,0
4OpPtBlAU2ayk7rS0SyxlM,0
124SKRPqmogaZQ1XR7eomR,0
5tEQAPqtgC8aCoZcyTDJoJ,36
76fqWMe0buqQoaNTIbLWmr,1
0vZCG0H9KhtU7K8MEUVAoV,67
1RvvmMV9IFfIChCMvt6Rdq,0
1oWQ8tQnoJTXQsn1Il2uMX,0
5b609utxJvgrzLG4Emo26f,33
1rEE9uPXdjBNa35RNPtJb3,36
4O2gRMLAIQYHXe25wjeTFj,43
6GCJDM58eE02M06FJDLlYp,40
6juBxRmmMJRiX2NclfhDhI,0
6wwMooleU5O4bEKkA150CE,0
6XtFdeO2jvEYWZ7ixZ2zBN,42
3exfZvhswhrX31FZKj3N4v,28
2eAnGTLot2MF7rZspl8F3Q,0
0FNtBIL5lHcn7pLV7P6TGv,32
5hvoedbyY9mLFsaxxP5oi7,48
5nKI7U4XDUEQBX4vxUnGWh,30
2XifeT4RLQS1HaqdgiXzd7,0
77zUxseNKv2NpFHso8OE2E,32
6Bt2mVyRQXsO7FeXNq79zr,25
0r3ZNSbuCYjwRlPBMokCbW,0
45uSr9c0Y52412WaU2iyxn,18
5J8hacFS9jbJxxJPbAKrQ3,34
3HxT3kS0NXrqY4C7T0RnOD,24
2Ee4xp5gWMeLavEWHaXe8K,32
5O0N3ZAdaxGaM89UlkGQPB,0
0w339q5XFjT2dRjbxjaUSc,31
3gDopxEZzHHE5Vtri8UsSJ,0
5l3P6VVTsfWGvdH4xVSeHK,44
7cuRgdYlesmnGmVaZwhkda,49
1QxS9R90ukf9T6ukPTu6GC,0
3uLQs2moLebXGnWMHsxmZI,33
0B5GzF48NCJ4ltvBLpVcLi,13
2jXRWBXTj8psGCcXM7MuvR,0
1xEOoCGmv8rotFDo7n8GAg,0
1UPyhGntpIx9jGJ5UVtKVS,2
1pEJwQb342L0x1VAN9wLbJ,0
0oHO4SzupiDdp9OU1hu8AK,25
1Uh5eYzd3Xcco1XnR7CRZf,0
0NZqgkKllQXoFksQLBcEV9,0
2VFptJwvvCJ2B4iQRMi86v,0
05aq7DpG7w3DufVbtbeuz8,0
2LFlu4XDVjO8czYT2pdf3q,0
50Y2iaFeYkqsx5ni5PbfkU,28
6Hx9KYTINDIqXuykRkLTbq,29
0HnV5R4fBuNCoh6XDetQmj,49
6kDtkwN4D9SFo3Rmv2AvKV,30
1H5WimCdM8ipvWdPADYodN,0
2e3M6QB2Ci6TEzbgAHgOBi,16
4Ganul9T2XttkBRYZeZD8w,34
39OZa6fj9NAOQay6G7eWAD,0
0yAsHWv9x1S57wXe7v0QZZ,0
2q6ak3C7lXdsXj50FlPWNq,29
2uKZyaObtvCxXu2W0McZuE,0
3gEaSrF7vC2FhfAARGeCoK,0
1lnXv40bCk2bsc07rmHt1i,0
5yOQ7KQIHkSX4KDvHFIf9F,0
1bIKGbR82P2hDuLc4gE3vY,0
3dbIcvveDU2NdfDa4TNHOh,0
5UCWi63ktWEuhOCapRA7c2,0
1nfhQiGRb0Ii5oH5mS0kzr,0
41w8Ws1CjJUkEUgkDYa0kG,23
4t2TNNBH1AJE4Q2ameb0U1,25
13Ko59GLM46LGgWin54RYK,18
3DvI90KaMY2TPHaFYY4GWM,30
2TmoOuYeG3A6gXVfV9I8la,28
5cImOblhS97lw6MvbPupUu,43
385h9lN4b8sw2qmxpAvTAQ,31
6hKYssNCWuvSFN2L8xlIob,0
030ER2jrXIu5oD5R51v7in,26
7lTIrk4YNIy6fzb19xreIe,0
2OccinWNEPIEmZPkqnLPSR,0
0W6yJKJW8I04iDT6BsINaL,0
2PTGsNUxsxKSkgaCHQRjRA,0
6JYOQ9AM0byHsOvh6hezJl,38
1CT9ebtobcouQw7G9mZ9AV,48
6yk9ZnPd8GNH3IpjtEQ3aD,38
6NlrjHMKSdFxQ1hiMDfXhF,27
0vlZXy3h1sJgrLiMyzhQ1U,20
15tPd1IdPIwBhMn7UByEdV,0
6k69mC6rTHq7fgGHFnk5g3,0
58p19uCI7m6fyLrRozd06q,0
1GfsNRRMT5Dg4DjEYpRa1h,17
4QeBWYbntFiYR5ixupOuFn,0
6cg7xTJ0KnJS59h5RHWZ6K,44
0rfFutR3Bjn6Ux4HHKOvz1,0
6a2CA3DWbpnd1zMnqMca68,0
5iDXwq88XnteAFT6Z8duPm,4
4XBpczMYDeco0RR5MpJFWt,0
6zyZGBI0mUgGGjYzeNf04L,0
2FymXX7f6OlDskukL6mjYD,30
53nM36dTMaZSsQ46TIMgbe,28
27zEfVnApfWASVE3ZGe6DM,15
3ZPaj6I2mWRq8pUZv1Peog,26
7qF4tAE0PF6XJFEor6jQni,0
1qjDzdS3AKkTSCNsEp7mht,29
6tLnjekLODkxkRV4fWRv9z,15
5a8oEMjQ3Fyt6WxNsdNryn,10
3VdMyADuRJPC7WGSNwlZNO,4
1dE08km59Ya16RCgPjq6ya,12
3XGOhHLl0GOSRT6JCRDbiQ,8
4owZgn8PCpafrhBzJD7wNj,20
4fjAzdzjWfavu7U7iUXpx6,27
4TuXnDhBMkwQEDUKuUjXTU,32
733yOf6BYdGuFOgaedo9BK,0
7sL7EmugTVz0IBnK1aJGOC,0
6tgknDU0VMbXILuWixFKKn,36
16P1PlyrHWjWKMHWQtDuDc,6
4tMb4xyEcIORgCNrhR0mIT,16
7GNzwHSSPfnIrlv5KuC5Pi,19
0C9w0WJdckpqR7w0yEWo2i,31
2GNQX05OJdvwDImwx1kSVk,1
7rz3mIyvlvgt2BfqLksxV2,23
5GKnsJWmJ3UEkCLasSRZfU,1
7zWYZS3MmS4YcqkQ02VnZc,35
7f2zGbGUnghatkHLiOSoRf,32
42rreZiHsNiqxhuxfsJdXQ,14
56jG6y5DJmxo67X4qvWTDD,10
4xFj0BQycqb6lG8xoPrVuc,8
5HnAf2RIUvTmLfm75cVCQh,41
7lzZDO0lbY58NTtszwuu35,0
6Q0eXoO7Kdal8oYFnASqpJ,0
4CNSKwiJTxrYCtFIOqVXGw,0
1Rqs8djXPYWYSx24kc40Jc,15
6SGtcOsiv3ELUN1xNYTtPC,0
6pMab0QXnZ48yxPdjuWnFr,11
6Bd9BwwgAxo4xNHprpHTMw,0
61nvh9DyVQ5At1QkjPBE4r,0
1Dc58SLkx9befq6ajSUCrW,21
5MPyPukGFvGBieVn34HdiY,0
2kJ4lqN0EOVFdPDRcT3u3D,32
2N6UDXQuyWF6cf0DMUByj8,0
7At7pljkrkgjwy0utWu2xx,3
6ZrJHdMWYqk9SRz0dKqdny,0
2ZPowUSO18vW87JhJbzO4F,1
1ujHOEfEB9kfobbUHul0vx,17
0lUILcz1rv7jWT1DHV7k1c,0
1udMVCbq7CAvjUbp9LgkPy,23
2hQ6Q9eIPPhHxhInfYuIPO,17
2giazEQyvRYASDqKpOuZlU,19
6G0JFtQ2JZjs5FUitmPIPA,0
7rAqO3adGKe7dU8u8BRW06,21
79qnkEV1yHwepL9gXcHhnQ,0
3E0tluCJuUbRHHRSkqraqZ,26
3MhymzaFcj7bXVJzB0ZJb8,57
2jsn3BSceMAfXb8JGglkRE,0
5IHTBhC8thZdHu2J4YDlhR,2
0DhFYO9XTP3YfkNulfrTNm,30
7a4QNujYPbAReyFik0zK20,23
38d6HehLHsQoP09YJvMtJT,29
1YGLN0PqxzmWd0GnioPmfq,3
64ssaWsRB5o6F8eByUyPr6,0
0XQS5LplyQu8ACZUC2ugOw,0
0nnln4gC5PrS5cgb3BBG0U,2
4HGmG34rGeFn4BsJ2OjBMH,0
5Vl942khIH8hhWQRT6dBMn,2
4frCT4TY1fx4FdsXvVaXdn,13
0RBOI2ouh8uvSlIZllXCsj,20
2NeGckcWOqW0peZr4MepbM,1
26qPaLsgA8i0NR64kxyA89,36
6y2qnOerYccltqScD24oEd,11
5TSC8x1GZNEaqtwC8YsVWx,42
3apKzFhgotJwT7Ic3be1QN,0
7mlCjrg35a736O46QN8jGg,11
3RgOSHo7KYxgqzyTMktJHw,0
51nO9XptljAx7nzYYDFCXe,0
1QcUX0mGQSnbaP0iIVyfvR,2
407qFZsNWbOP8oy49i5pAM,4
4dG7oG2t22Qh5Wp772NP16,4
3rsowaFWaSYKcAu4gx4Tlj,0
0YU17F0BlVXvmx5ytsR43w,69
4yCo1eRj9ZWKcAcXxxztGS,42
2FGui0gGtnMeDPZLH1CRd4,0
2jmbv50W0P2GPIpu2Dc7h5,35
2zGKUEEEtmjWUPJ9ol45b8,39
5Fg9nHQt2MpRvT4IjsnoRR,13
12h53H54ygm7TASaXwPE1D,18
0K0cIlxVrlgGak2jxOYsaI,4
6oZC67hykNymha30UCm0PI,12
3WKkMEXMH6iLAqlI6QeJ6R,0
4ORCoevo6FNLfgG6bPTO24,2
5lFy4eLLPsaMYNKKbNSXVX,16
6nI85iVslnKMiqMwa195Yr,2
1zFwVbJzR6ftrl6soQYXDy,1
7zHrHnVSQwI95FGHewXDl8,47
1xNGSFxSsGY1uS0D0c4KxT,0
6gR8fB54ADmEIPsE4mNk1q,23
30IGUtAQWrJqr7rC4d3uS1,0
3AuvTRlw1TQulraCRTZnKc,0
5gNqUqsAloKP3PrbRIq2BO,0
6MerelTajS2Opd6TCkNcKf,0
57S2YRp4EHw7ERa9SVyjDW,0
3PNsc99BTuCeNplKcWkAlR,8
4jirEQHdBMt94FCiRFR4wh,0
4hK1r0ZE9MzbSvyZrDO2hP,23
7DB3CEV6Qv7ElYjBpsI7mg,9
0AVgswyxPhTPVKFrupJphk,0
5sFnHy3Dvnbu5tFTPDMAuH,8
0Dkiv21G8im9OXLJG34uV8,5
24gRD0yTcDs2DhAydE5qOG,0
0qYOMQlLDMf7mfkMga7Icq,2
72dCtkbMLcE5DvBQXsPxgR,2
6cDcmP5EqNNL4RZZXc9xzV,0
16pKgTQLPNSN54QhL2Cyf2,1
2V45e15vjLDG8FmQFaI6bf,0
2b6ctMfd2ewfU3yRAqkGuG,32
7jjweKNzcOpldFd1jPJjno,33
0GLOqWgT1gzKgLwhYl7h2A,0
4rhWnfTANoQHw60KUJofYf,17
37302iea1sv4gowSYX8h2n,0
3MZLSpFK8nNhkNDlJXwLEU,0
5vAdo5AknCrJtRNVWhn3gT,7
090ms18zjVKStTJbbzYRy9,0
5sYxtT5C8uAzGbplBcjLYB,0
6iYde5kza7y8wJF2Y0ELxY,0
4hszow3YBRAbGGA0WbbR6r,1
5hYr8yRbQLFE20oS7Mi3T2,62
49aRhw57RBNoj4uK3WbJLm,44
3U9yv46nVSn3PkLsVcNIcA,13
2qIOlORAibicgvcVBv992k,0
17zF4zfyb78Cku56d11gkF,0
439TlnnznSiBbQbgXiBqAd,67
2kJsHQMFO7jj2qX3QjPKP1,0
56yR4fVpQl4WX3ymR06Sb2,0
6mngcgYxKtliK5yaUeuZcF,0
1hUORz73sxehm0YzDtmmUm,0
1mYcQvtPBNqhFKMK36Ok0l,26
1klll7GJ9hNi07Bncgqtk9,0
5MSj3WwySmBv0G1YW9JzN8,22
1hgVBma59CCQrYbDj59OIB,0
4CWdxj4u0CfBxnLEeVfVTl,19
2vYw2a2nBV5KofjZcVSanR,4
70yPGzbTX6vrNtMJlHXJuL,13
50cUKzdbOK6tkLnGPrMVlx,5
26rpgVRCdMwOPCqV9GXR8l,7
6Ih5LSwTeKXrhKZ7bG72HF,0
1hAIxZNdHY4oIFgoo48o5n,2
2w5vP5RrzvkwN7XmWqtoh3,0
10PGbbqePbY2wkFqBnP1oz,0
30kHrb12B8Vo5QmRitYbZr,10
4cEVaFPvvKC1RNUykXXndb,17
3Q8vIPzcAUKc3SeQ5UZJiu,0
4KaBSkPRsCjPm5JRJcE8Pc,2
0m7RYdEaL7g5tQBiMlnC1q,1
4y2HJqSTmGtWtPsK4ITKjN,0
2copQv8qMnhA9g9s9HPkG1,0
1cPddt19NC4iXkIXnF7YMj,0
2HtC4lYfNxNcgYFy7KDqcu,0
5g0s5ZgYekBH1sHETOE7JQ,0
2uU48gEJZN8NLe9yOfFavY,0
0ui5nG3bRxEfd9jTODUZAK,8
5fcd5QN3WxsCIqaHpeORbG,2
5bmV95JexNdjuQtOej5T0z,0
4hxJFKmLLjPMqCtXOMgP4k,0
2XjO02pppiExUbCmHyd94m,0
1JVGANJS6vMS83WSHsTiNf,1
4mxfwvkiOj1U30Pkt0R2JH,0
1fTnq6WPOCnJtVEubmO8Ef,0
2vDpz207Odke0J0GZQ5ZUK,0
42ogJkWHXGwSDbr6FQvEE6,2
5MlV6T7v0Q2IyjuIz91XHO,2
0N8gSEgG35cBTf4OV5L7MQ,0
124zAWG7dEMRdA6v6SD0SG,24
3HqKxP5GlOD1AgjCIAdxzD,0
09qFtVeHa9LtuNcWVmA3NS,0
7ggOzeJFupffG6ksRT9rkn,0
3F7LKUuasfyLrNCS1thKq0,39
1Btf78PBD0kzGKAhL7vXTx,1
5nS6nisfuxh2JFBXrtZhVa,1
5jYLEAPRwuDwddqT9tkEuv,0
0IbQYF97U1zJakBsOE13aB,0
1ml3DHDWKMYaAjWy1NI5n2,0
6C6MLXm77V9VH0v27oJRak,42
1ReC9EnMiV32u9T2BDDZOs,0
2LTl57FB0Q8rf8OtuWpl1V,0
3EHC0gnBrhF1HeSitN2wmD,0
3puJ4f4wzYC79XboCfvPWo,0
0n3lXKNCF3Wvvcs7UY66Ae,0
0sZz2oGvYr06dU8n1ICoxE,0
4zQhv8XkDaFnd8NdouX2Gd,0
0sNu1RdkrTUg7qmyOZYLgw,4
6TQhkKtAYF0ThRLNJMQaVZ,4
4AkjmCWP2QODrZ6i7nvxxq,37
4aWw0xhWn9YI5qmmiZwSCG,15
7Jz1NLz3hMWWfcQ1M9M6PS,29
5jIUNFHkHc4QbfGiJ5qaxw,0
55Lv2Fl4UenWQuf2fW0C8Q,0
6ZM4JtlEM2xraDsOKT0olZ,0
3zwakDP44DQ77ZDUKU3l2A,0
2eInlKQuv2NarQXpaNmXbV,0
6zSZI2W8Jg8WCNqKma2tPL,0
5g6QMEXgFeqJpVbhs4Z7Az,0
21NjVoymnUtbrzBoHwIkkz,0
1w6rw61wFJLFGoELmsrTi3,0
7bKWpXmubyw8iJDUsMaRkr,0
7HwWzpUKDvjuWYeQ1Gy69E,0
21AdWM5ynn4KbyqJwglPTa,0
3i4SQvUfK8Un3YkraZwkNr,0
6SUP50TLDdNHA0hc2OjgpR,0
0mQbWiyheXPsD2ucaVSGj4,0
0q7Z447l6zGLWLW1DN29W8,0
4nbwCdtGPC4yZZzNpc2nFk,0
08pZnDQE6sWdAvTxTJ2dCO,4
3vToiuX2Xqi1iMIhsDJn2s,28
61swngFBghaxXM0YT7CDU1,0
4hhDqZgcSUOifI5c1kVOZD,0
7cSkOU3iJxyKqcmDIueU7U,0
0v0QP9W6P1WSVQjH4mTGgo,0
1hcwDzQWN5gU1FUIJL1tZY,0
2rep3dukoRQH9Qm7oFB6tV,0
0eHoJnbBBwhx4A1JFNcENC,0
3XeFCWwUkalXOxGxHYiPqM,0
4beLLMy4u2X6FwLIFakpit,0
2QaPV3T0kcuXFAu5V39Bu8,3
3pmZoy6kJezyBs4vLxYeP4,0
7MabTMP5zJbTESC4N5YYUN,0
7errNtPb7GTDJlFVIYVFQi,0
7ffwUE5hNFgT08tQbemBkW,0
0fhZCjsLPbOFmyozqKk6Kh,0
5CnrGTmN6sIsXjrrQC1hUm,1
0TWaMNid2Vnp0bE1pppcnI,8
215GJ9Y7DkslTbF15hksbA,0
5G704aGDpvefJ6whgkmeR0,0
4rDSWpAyUne0R0ahxAVPl2,0
2wuYCALuiXCSt1qPqFIqzX,0
4NRSxDBD2pfZEKEkI1qC9L,0
3HeUmi9lWcYKqjnx03yYCw,0
7sMIAflSg7fGhuT0XD93If,0
5xLaNp9RlxTOhmpOZtvBdq,0
0K0WsAaCm3wQeAJcPkbm7q,0
0VYQK5I08homNvX8SRS37R,1
7ee1qcg8KKsAXm2dwyi6Ig,0
087zhxfoAGzPjlaGJz2CuR,0
43jJTO4MBgmaRybAaIHVA3,0
2V2yVAi1FuvHP7GIynmyOM,0
4eO9fpVqqswS43IVM8PYbb,25
1tJJv8JkpvtczyYkCnqlwA,0
35ZIuDjEBbhQlDCO6tnYzz,2
6qdcVdo3mz4KUqEB5Vi9nn,0
26oVGThkGYJLmRyj1oio8K,0
